Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9701,1,1,169.1,1,39,37,8,10,110.4,1,0,0,1,0,0,19,0,0,6,0,8,9.56111732,0,0,0,0,0,13.05692572,12,12.7,-0.8,-0.26,1
1,19,1,9022,1,4,141.2,1,39,34,3,3,123.5,1,0,0,1,1,0,23,0,0,7,8,7,8.78811523,0,0,7,6,0,12.89637292,2,13.5,-0.2,0.02,1
1,34,1,9352,1,1,136.7,1,38,1,9,9,127.2,0,0,0,1,0,0,31,0,0,6,7,4,10.10360044,0,0,5,16,3,13.3299681,0,13.3,3.7,2.02,1
2,1,1,9350,1,1,136.4,1,39,36,8,10,115.8,0,0,0,1,0,0,21,0,0,6,7,1,9.41413813,0,0,5,8,3,11.33403017,0,11.0,-0.8,1.89,0
1,1,1,9728,0,1,129.2,1,15,35,9,0,135.7,1,0,0,1,0,0,19,0,0,0,6,7,13.8114255,0,0,7,10,6,13.50482611,2,13.3,-0.8,0.45,1
1,18,1,8849,1,1,137.8,1,39,36,2,8,104.6,1,0,0,1,0,1,37,0,0,6,9,4,10.03844932,0,0,6,8,4,14.87677186,0,10.1,2.6,2.28,1
1,1,2,9991,1,25,139.5,1,40,1,93,6,135.0,1,0,0,1,0,0,18,0,0,6,8,6,14.08139083,0,0,6,10,3,13.06220041,0,10.6,0.6,2.36,1
1,1,1,9584,1,1,190.0,1,40,36,1,10,102.2,1,0,1,1,1,0,60,0,0,7,7,5,12.70628227,2,0,8,11,8,2.73e-06,0,10.6,1.6,-2.66,1
1,5,1,9991,1,1,134.2,1,37,1,9,11,106.5,1,0,0,1,0,0,19,0,0,8,6,7,13.03785651,0,5,16,4,3,13.48363254,0,9.6,1.8,2.35,1
1,39,1,9489,1,1,156.9,1,18,38,2,9,131.0,1,0,0,1,0,0,18,0,0,6,8,7,9.74886104,0,0,0,5,5,10.23970869,0,10.4,3.7,-4.06,1
1,33,1,9364,1,42,145.4,1,18,33,3,118,120.5,0,0,0,1,1,0,30,0,0,8,9,0,9.28915737,0,0,6,6,0,11.86424422,0,12.1,1.3,-2.98,1
1,4,1,9442,1,1,137.6,1,38,35,3,3,100.3,1,0,0,1,0,0,19,0,0,6,6,2,8.3737371,0,3,6,0,0,13.53017471,0,10.6,0.7,0.71,1
1,1,5,9032,1,1,123.4,1,40,35,8,7,102.6,0,0,0,1,0,0,19,0,0,5,0,9,10.32404535,0,0,5,0,2,11.3548282,0,10.9,1.7,-4.06,1
1,37,1,9415,1,1,143.9,1,20,35,8,9,122.5,1,0,0,1,0,0,29,0,0,6,8,5,13.26848764,0,0,8,6,3,14.06261369,0,14.9,1.7,2.04,1
1,31,2,9991,1,30,124.8,1,4,36,5,8,136.9,1,0,0,1,0,0,23,0,0,0,0,2,12.77572103,0,4,0,9,5,9.71673305,0,16.2,2.5,0.06,1
1,33,1,9022,1,1,126.6,1,35,35,8,8,113.0,0,0,0,1,0,0,18,0,0,6,0,6,11.49910808,0,0,8,8,6,11.30941481,0,10.3,-0.8,1.8,1
1,37,4,8004,1,1,139.2,1,1,35,4,10,109.7,0,0,0,1,0,1,19,0,0,5,0,7,11.01402202,0,0,5,9,0,14.02818806,0,8.9,0.8,3.51,1
1,39,1,9991,1,29,138.2,1,1,34,10,11,98.9,1,0,0,1,0,0,19,0,0,5,5,6,15.65135272,0,0,0,6,2,11.46658561,0,10.3,1.8,-4.06,1
1,42,1,9489,1,1,133.8,1,38,36,9,8,104.3,1,0,0,1,1,0,38,0,0,6,9,4,11.09871657,0,0,0,17,4,8.4e-07,1,7.6,0.7,-0.0,1
1,34,1,9342,1,1,115.4,1,1,35,9,11,110.2,1,0,0,1,0,0,34,0,12,5,6,5,13.33592949,0,0,8,22,5,14.72781447,0,10.7,-0.8,0.09,1
1,46,1,8109,1,1,127.2,1,39,17,9,7,109.9,1,0,0,1,0,0,19,0,0,6,6,0,9.39204276,0,0,8,18,0,13.48033286,0,11.3,-0.8,-4.06,1
2,38,1,8788,1,1,144.5,1,36,35,2,9,124.9,1,0,0,1,0,0,30,0,0,5,10,5,11.47534432,0,0,6,6,4,11.07913798,0,11.7,1.5,2.11,1
1,36,1,9094,1,3,125.0,1,37,34,3,8,124.1,1,0,0,1,0,0,19,0,0,6,7,0,9.65055305,0,0,5,7,5,11.58011507,0,12.6,-0.8,2.31,1
1,11,1,9991,1,1,116.1,1,39,1,9,7,130.5,1,0,0,1,1,0,18,0,0,0,0,4,8.13840017,0,0,5,10,4,12.78777866,0,15.8,0.4,0.01,1
1,35,1,9405,1,1,140.6,1,36,33,2,9,123.7,0,0,0,1,0,0,35,0,0,6,6,0,7.5e-07,0,0,6,6,6,10.95613169,0,7.6,0.8,0.78,0
1,36,1,9342,1,43,183.9,1,1,1,8,10,119.8,1,0,0,1,0,0,25,0,0,5,0,8,11.04954082,0,0,5,6,5,14.31075701,0,7.6,1.7,0.89,1
2,1,1,8907,1,1,140.7,1,39,1,10,10,113.8,1,0,0,1,1,0,19,0,0,6,7,8,2.6e-07,0,0,6,7,0,14.53346103,0,7.6,-0.8,-0.77,1
1,43,1,9873,1,1,137.3,1,37,35,5,11,123.4,0,0,0,1,0,0,18,0,4,6,0,6,8.99782546,0,0,6,0,3,14.57996699,0,7.6,0.6,-0.01,1
1,37,1,9566,1,6,155.1,1,3,18,3,10,115.1,1,0,0,1,0,1,20,0,1,6,5,4,1.5e-07,0,0,6,7,4,12.16346314,0,12.8,1.7,2.23,1
1,39,1,9991,1,1,120.5,1,36,1,9,8,143.6,1,0,1,1,1,0,19,0,0,6,7,6,9.06337697,0,0,6,6,4,13.35604019,0,7.6,0.6,-3.22,0
1,1,1,8906,1,2,139.1,1,37,34,9,8,120.7,1,0,0,1,0,0,27,0,0,0,0,20,11.43425954,0,0,6,7,5,10.95314755,0,13.9,3.0,3.51,0
1,18,1,9991,1,1,129.4,1,39,34,9,11,116.1,1,0,1,1,0,0,18,0,0,6,0,6,9.2650736,0,0,7,16,0,15.11452217,0,8.8,3.0,-3.12,1
1,1,1,9991,1,17,136.6,1,36,1,8,11,112.4,1,0,0,1,0,0,18,0,0,6,9,0,9.48956356,0,0,5,9,0,3e-07,2,13.2,1.0,-4.06,1
2,35,1,9577,1,14,135.1,1,16,36,1,12,117.3,1,0,0,1,0,0,21,0,0,6,6,7,12.18501064,0,0,6,9,2,8.29632531,0,8.7,-0.8,2.31,1
1,46,1,7766,1,31,133.6,1,18,33,8,7,100.1,1,0,0,1,0,1,22,0,0,0,9,5,11.31031104,0,0,5,11,0,11.08723577,0,10.8,0.7,-4.06,1
1,46,1,9129,1,39,142.3,1,40,1,9,5,107.5,0,0,0,1,0,0,19,0,0,6,8,2,9.73243572,0,0,6,8,5,13.15565411,0,15.3,-0.5,-1.25,1
2,7,1,9586,1,34,145.8,1,1,39,3,11,127.2,1,0,0,1,1,0,23,0,0,7,12,0,9.59302852,1,0,8,7,3,12.70064246,2,14.6,-0.8,2.26,1
1,42,1,9991,1,1,137.2,1,18,37,3,9,118.5,1,0,0,1,0,1,43,0,0,6,7,9,9.6830877,0,0,5,12,3,15.10507734,0,12.1,0.3,3.51,1
1,1,1,9991,1,1,137.5,1,40,40,0,12,121.0,1,0,0,1,0,1,19,0,0,0,7,1,8.2708255,0,0,5,17,1,13.6405998,12,11.8,0.8,0.93,1
1,35,1,9222,1,1,145.5,1,38,34,3,5,112.9,1,0,0,1,0,0,29,0,0,6,7,2,9.64039334,0,0,5,3,2,14.67653526,4,12.3,1.6,1.98,1
2,35,1,9450,1,1,134.9,1,19,1,9,8,129.2,1,0,0,1,0,0,18,0,0,5,4,5,11.78570912,0,0,0,9,4,10.31532744,0,12.3,-0.8,-4.06,1
1,16,1,9001,1,1,152.9,1,39,1,3,9,97.4,0,0,0,1,0,0,35,0,0,6,4,6,4.7e-07,0,0,6,15,1,15.17442593,0,9.3,2.9,3.51,1
1,17,1,9502,1,1,137.6,1,38,19,8,11,131.9,1,0,0,1,0,0,29,0,0,5,4,6,9.62723009,0,0,8,8,4,12.48138872,0,10.2,1.0,0.75,1
1,44,1,9550,1,1,133.4,1,34,33,6,166,114.1,1,0,0,1,0,0,19,0,0,6,5,0,10.45211318,0,0,12,9,0,14.37254187,0,13.3,1.6,-4.06,1
1,50,1,9409,1,1,130.0,1,38,1,10,9,106.6,1,0,0,1,0,0,30,0,0,6,7,1,8.31741642,0,0,0,10,5,15.8734158,0,8.8,0.5,-0.76,1
1,1,1,9991,0,1,136.0,1,4,1,8,7,123.9,0,0,0,1,0,0,19,0,0,5,9,4,14.33001229,0,0,6,13,4,12.2161578,0,13.5,1.7,-4.06,1
1,1,1,9403,1,24,132.5,1,37,38,4,3,130.4,1,0,0,1,0,0,19,0,14,6,6,7,9.85266352,0,0,12,17,6,13.97001201,3,13.2,1.4,0.5,1
2,15,1,9991,1,1,145.0,1,38,17,3,10,114.1,1,0,0,1,0,0,19,0,0,6,14,5,10.73750824,0,0,7,9,5,14.67334682,12,16.2,0.3,2.45,0
1,14,1,7425,1,1,128.5,1,1,5,9,8,137.0,1,0,0,1,0,0,26,0,12,6,5,6,1.273e-05,0,0,6,8,5,12.48540687,0,13.1,0.8,-1.04,1
1,1,1,7572,1,26,139.8,1,36,33,9,11,126.7,1,0,0,1,0,0,52,0,0,6,8,4,10.12303858,0,0,5,5,3,13.67625215,5,8.8,0.8,1.95,1
1,15,1,8880,1,37,126.4,1,23,38,9,8,106.3,1,0,0,1,1,0,19,0,0,12,7,4,11.94752777,0,0,5,9,3,14.34711025,0,14.6,-0.1,2.3,1
1,31,1,9460,1,1,155.8,1,2,36,5,10,107.6,1,0,0,1,0,1,19,0,0,6,5,1,8.30098798,0,0,0,7,2,10.48931097,0,12.3,-0.2,0.58,1
2,20,1,7658,1,26,139.9,1,39,21,2,10,113.9,1,0,0,1,0,0,20,0,0,0,7,7,9.64595588,0,0,5,0,1,14.24160623,0,11.3,0.8,-3.11,1
1,1,1,8920,1,1,132.9,1,1,34,8,4,120.8,1,0,0,1,0,0,41,0,0,6,6,3,10.94759232,0,0,6,9,3,11.33018028,0,13.2,0.7,0.83,1
1,42,1,9479,1,1,127.5,1,39,33,3,9,106.7,1,0,0,1,0,0,19,0,0,7,8,0,10.0270881,0,0,6,11,5,10.64556047,0,10.1,0.3,3.51,1
1,1,1,9483,1,1,137.0,1,4,34,2,8,112.8,1,0,0,1,1,0,26,0,0,11,0,4,9.21738411,0,0,6,12,3,2.532e-05,0,10.8,3.0,1.42,0
2,36,1,9392,1,1,138.5,1,39,3,3,9,118.1,1,0,0,1,0,0,19,1,0,6,6,1,10.66369344,0,0,6,6,6,11.85028436,0,8.5,2.9,1.22,1
1,33,1,9864,1,1,156.1,1,39,17,5,8,116.2,1,0,0,1,0,0,18,0,0,6,8,3,12.14024453,0,1,5,0,2,13.77283638,0,7.6,3.7,-2.83,1
1,1,1,7242,1,1,125.1,1,34,16,8,7,123.9,1,0,0,1,0,0,19,0,0,6,6,4,11.60111737,0,0,8,16,0,8.42387064,0,14.8,-0.5,2.08,1
1,38,1,9685,0,1,137.0,1,37,34,8,8,107.1,1,0,1,1,0,0,26,0,0,6,10,4,1.6e-07,0,0,7,6,4,12.22420897,0,10.8,0.4,-4.06,1
1,19,1,8985,1,1,134.7,1,22,36,4,5,115.3,1,0,0,1,0,0,29,0,0,6,6,6,9.03747895,0,0,5,0,0,14.67031465,0,12.4,0.7,2.06,1
1,1,1,9505,1,1,139.5,1,39,35,3,12,106.5,1,0,0,1,0,1,21,0,0,5,0,9,12.49016722,0,0,8,9,2,14.35229883,0,8.8,3.7,0.21,1
1,34,1,9991,0,1,138.8,1,2,36,4,10,119.9,0,0,0,1,0,0,25,0,0,6,15,4,13.05191517,0,0,6,17,0,12.02531126,0,14.4,0.1,-4.06,1
1,15,1,9991,1,1,136.3,1,38,1,1,8,109.2,1,0,0,1,1,0,41,0,0,0,6,6,11.23312195,0,0,6,10,3,1.54e-06,0,13.7,-0.8,-1.75,1
1,43,1,8888,1,1,114.2,1,40,17,5,11,125.1,1,0,0,1,0,0,53,0,0,6,15,2,9.93418792,0,0,6,11,1,10.93765595,0,12.3,1.4,0.81,1
1,33,1,9546,1,1,102.9,1,16,15,8,11,116.6,1,0,0,1,0,0,18,0,0,8,8,4,9.04805744,0,0,8,17,0,14.70013704,0,12.2,0.8,-0.82,1
1,1,1,8958,1,5,173.8,1,40,33,8,9,133.6,1,0,1,1,0,0,19,0,0,6,7,5,11.14091195,0,0,6,7,0,13.43734006,2,11.6,3.1,-1.86,1
1,42,1,8915,1,2,136.2,1,40,36,0,11,122.7,1,0,0,1,0,0,19,0,0,6,8,7,1.103e-05,0,0,6,6,0,10.37231016,0,10.8,2.8,3.51,1
1,37,1,9434,0,1,138.4,1,35,35,6,8,117.2,1,0,0,1,1,0,21,0,0,6,0,0,11.86171869,0,0,6,6,3,8.29734572,0,12.1,3.7,3.51,1
1,38,1,9991,1,30,135.2,1,38,2,5,7,106.7,1,0,0,1,0,0,26,0,0,6,5,4,9.76961952,0,0,7,7,6,11.29276245,2,13.9,-0.8,-4.06,1
1,18,1,9705,1,1,117.3,1,1,1,2,11,119.8,1,0,0,1,0,1,46,0,0,6,5,0,8.80807763,0,0,6,0,2,9.99570411,6,13.2,1.2,-4.06,1
1,43,1,9435,1,1,143.3,1,34,37,4,10,112.2,0,0,0,1,1,0,21,0,6,6,9,8,1.059e-05,0,0,0,6,0,11.73538966,0,7.6,0.7,-1.92,1
1,44,2,9485,1,1,132.3,1,1,36,8,8,134.0,1,0,0,1,1,0,19,0,3,5,7,0,10.52410247,0,0,6,11,4,14.8378669,0,12.3,0.8,-4.06,1
1,31,1,8883,1,1,143.2,1,35,39,10,10,100.6,1,0,0,1,0,0,19,0,0,6,0,3,1.04e-06,0,0,0,0,0,14.3545621,0,10.6,0.8,1.23,1
1,19,2,9526,1,1,135.0,1,1,35,2,12,129.5,0,0,1,1,0,0,43,0,0,9,7,0,11.08986317,0,0,6,19,0,14.09623035,0,14.5,1.1,-4.06,1
1,34,1,9403,1,1,130.6,1,37,36,9,9,122.6,1,0,0,1,1,0,44,0,0,6,9,5,8.36596558,0,0,0,16,5,14.68441767,0,10.8,0.9,-2.41,1
1,39,1,9430,1,1,136.7,1,2,35,3,5,129.8,1,0,0,1,0,0,20,0,0,6,7,6,11.7393171,0,4,6,6,1,3.16e-06,0,11.9,0.9,2.13,1
1,1,1,9991,1,1,122.7,1,36,34,2,11,113.5,0,0,0,1,0,0,24,0,0,5,8,0,10.72517948,0,5,11,7,3,13.09896067,0,12.8,0.7,1.07,1
1,34,1,9104,1,4,142.2,1,39,33,2,5,107.4,1,0,0,1,0,0,18,0,0,5,6,4,7.6e-07,0,0,5,13,2,12.61875664,0,8.6,0.9,3.51,1
1,1,1,9991,1,1,130.7,1,37,38,9,7,124.6,1,0,0,1,1,0,18,0,0,11,7,5,10.10407486,0,0,8,14,1,1.377e-05,0,12.3,2.6,3.51,1
1,32,1,8983,1,1,139.4,1,35,1,8,10,98.3,1,0,0,0,1,0,31,0,0,6,8,1,10.43498613,0,0,0,0,3,11.41465171,0,9.1,2.4,1.2,1
1,3,1,9576,1,1,133.2,1,36,36,0,8,111.8,1,0,0,1,0,0,19,0,0,6,6,8,13.67595224,0,0,8,0,5,1.068e-05,0,12.5,1.2,-4.06,1
3,47,2,8883,1,1,139.5,1,40,35,9,8,117.1,1,0,0,1,0,0,36,0,0,6,7,5,1.2e-07,0,0,5,12,4,15.34767889,0,15.0,1.5,2.06,1
1,14,2,9991,1,1,116.9,1,1,35,9,7,112.8,1,0,0,1,0,0,29,0,0,6,0,4,11.0013142,0,0,6,15,5,15.84053542,0,7.6,-0.8,2.35,1
1,10,2,8973,1,35,130.8,1,39,34,8,10,122.9,1,0,0,1,0,0,20,0,10,5,6,9,15.3947905,0,0,6,10,4,16.00800719,0,15.4,-0.8,-4.06,1
2,1,1,8847,1,1,133.3,1,37,35,8,8,131.1,1,0,0,1,0,0,19,0,0,6,7,8,8.71299912,0,0,6,0,3,16.45183454,0,13.4,2.4,0.94,1
1,30,1,9394,1,1,137.7,1,14,2,8,10,124.2,0,0,1,1,0,0,18,0,0,13,6,23,12.75701927,1,0,5,11,4,11.8531464,0,12.7,0.4,1.1,1
1,48,3,8853,1,1,136.6,1,39,36,4,9,110.2,0,0,0,1,0,0,27,0,0,6,9,0,1.12e-06,0,0,8,8,6,14.74792159,2,13.8,2.9,-2.82,1
1,39,1,9733,1,1,139.7,1,37,34,5,10,125.7,1,0,1,1,0,0,38,0,0,7,10,0,10.09006033,0,0,6,19,4,11.91612103,0,12.7,3.7,-4.06,1
2,38,1,9991,0,1,144.7,1,1,34,6,7,138.7,1,0,0,1,0,0,19,0,0,9,7,4,8.27400454,0,0,8,12,1,14.86283346,0,12.4,-0.8,-0.83,1
1,35,1,9620,1,1,138.7,1,1,1,71,5,113.8,1,0,0,1,0,0,56,0,13,8,4,2,12.70105833,0,1,6,14,1,13.07596817,0,7.6,2.4,-0.43,1
1,32,2,9415,1,1,145.2,1,36,34,2,5,95.7,0,0,0,1,1,0,19,0,0,6,5,5,1.76e-06,0,0,0,11,0,8.73951972,0,10.9,-0.2,-2.25,0
1,38,1,8952,1,1,143.3,1,1,1,10,10,95.6,0,0,0,0,0,0,38,0,0,7,9,9,12.71719997,0,0,6,8,4,14.17579936,0,10.5,3.7,3.51,1
1,1,1,33,1,30,120.8,1,36,35,7,12,112.3,0,0,0,1,1,1,18,0,0,5,0,3,13.20771449,0,0,6,19,3,10.91614989,0,7.6,3.7,1.05,1
1,15,1,9374,1,1,190.0,1,37,35,7,10,128.5,0,0,0,1,0,0,22,0,0,6,8,7,7.78934658,0,0,6,12,4,12.15424025,0,15.7,-0.1,-4.06,1
1,34,1,8934,1,1,143.3,1,37,36,0,12,110.6,1,0,1,1,0,0,18,0,0,10,12,0,14.60797354,0,0,0,7,7,13.08477945,0,11.6,3.7,-1.57,1
1,35,1,9474,1,1,136.1,1,36,37,3,11,120.0,1,0,0,1,0,0,20,0,0,6,7,0,8.36162336,0,0,5,13,0,14.60351321,0,8.8,-0.8,-3.02,1
1,14,1,7401,1,1,190.0,1,37,36,8,8,112.6,1,0,0,1,1,1,18,0,0,14,8,6,9.75931381,0,0,6,7,0,10.54822541,0,11.8,0.3,0.78,1
1,1,1,9478,1,1,137.9,1,40,1,8,10,115.0,1,0,0,1,0,0,32,0,0,7,7,0,9.23978092,0,1,6,14,3,14.4440023,0,11.6,0.7,-4.06,1
1,6,1,8869,1,1,144.5,1,1,1,2,9,123.5,0,0,0,1,1,1,18,0,0,6,7,5,8.11510055,0,0,6,15,0,15.97991857,0,10.1,0.5,-4.06,1
1,1,5,9424,1,1,140.7,1,1,15,3,9,108.9,1,0,0,1,0,0,21,0,0,6,6,0,11.04341051,0,0,6,16,4,1.703e-05,0,8.3,3.7,3.51,1
1,19,1,8939,1,1,129.5,1,1,1,8,9,136.8,1,0,0,1,0,0,28,0,0,6,8,11,4.34e-06,0,0,7,8,3,9.44910286,0,11.9,1.5,-3.02,1
1,40,1,8953,1,10,128.5,1,1,37,3,8,96.8,0,0,0,1,1,0,18,0,0,0,8,3,10.21945936,0,0,0,15,1,11.58025549,1,9.0,1.4,1.56,0
1,8,1,9445,1,1,142.3,1,39,1,0,8,126.8,1,0,0,1,0,0,26,0,0,6,7,0,9.15341549,0,0,6,6,4,12.87165244,0,12.0,2.9,2.15,1
1,22,1,9991,1,1,137.9,1,41,35,9,5,98.7,1,0,0,1,0,0,43,0,0,5,6,14,11.8542305,0,0,0,8,5,4.09e-06,0,12.2,-0.8,-3.33,1
1,1,1,8951,1,30,122.4,1,1,35,93,11,134.4,1,0,1,1,0,0,21,0,0,6,8,7,9.96704233,0,0,6,4,5,13.72789487,0,8.5,0.4,-4.06,1
1,1,1,9557,1,1,126.1,1,37,1,0,9,109.1,0,0,0,1,0,0,19,0,0,6,9,2,9.74462226,0,0,9,10,6,11.36289475,0,12.6,-0.8,0.82,1
1,46,1,9453,1,1,145.0,1,19,3,2,9,112.1,1,0,0,1,0,0,19,0,0,6,8,8,8.76876372,0,0,6,7,1,12.87769953,0,8.7,-0.2,-0.29,1
2,1,1,9372,1,2,138.0,1,4,1,9,7,95.6,1,0,1,0,0,0,18,0,0,5,0,3,12.0625256,0,0,0,5,1,10.29694713,0,8.3,2.7,-0.99,1
1,37,6,9457,1,1,130.0,1,4,18,6,4,106.6,1,0,0,1,0,1,19,0,0,5,6,1,12.39967293,0,0,6,0,3,10.8883172,0,14.8,3.7,-2.63,1
1,39,1,9088,1,1,132.1,1,36,1,2,10,114.8,1,0,0,1,0,0,19,0,0,6,7,2,10.49405154,0,0,13,11,0,12.9327345,0,7.6,3.7,2.07,1
2,37,1,9128,1,1,129.7,1,35,18,4,74,99.2,1,0,0,1,0,0,18,0,0,6,0,2,13.98378783,0,8,5,7,0,11.31695988,0,13.5,3.7,-2.53,1
1,46,1,33,1,39,126.0,1,1,33,8,3,127.9,0,0,0,1,0,0,19,0,0,6,7,0,11.32190293,0,0,7,8,8,8.97069197,0,11.7,2.3,0.39,1
1,2,1,9372,1,34,123.7,1,38,35,8,9,112.4,1,0,0,0,0,0,51,0,0,6,11,5,9.27744619,0,0,6,18,4,15.2264491,0,12.7,-0.1,-0.8,1
1,48,1,9138,1,1,159.3,1,38,34,8,8,97.7,1,0,1,1,1,0,26,0,0,6,10,0,9.45525944,0,0,8,7,0,14.27048238,6,7.6,-0.8,2.23,1
1,1,1,9386,1,26,138.3,1,37,38,7,9,125.1,1,0,0,1,0,0,24,0,0,6,6,6,11.3360367,0,0,5,6,5,12.54036512,5,11.0,0.8,3.51,0
1,1,1,36,1,1,134.0,1,36,33,9,10,106.8,1,0,0,1,0,0,19,0,0,7,7,3,2.4e-07,0,0,6,8,0,14.00156156,0,13.1,1.4,-4.06,1
1,33,1,8903,1,23,137.7,1,36,35,3,11,109.7,0,0,0,0,0,0,18,0,0,8,7,4,11.67350003,0,4,0,13,6,10.80537965,0,8.7,0.5,0.26,1
1,33,2,9103,1,1,120.8,1,36,38,5,123,114.8,1,0,0,1,0,0,61,0,0,6,9,3,13.87047842,0,0,6,18,4,10.31215525,0,13.1,-0.8,-4.06,1
1,1,1,8877,1,1,140.7,1,22,33,8,12,112.2,1,0,0,1,0,0,22,0,0,7,4,7,8.83326488,0,0,7,5,2,9.31471184,5,7.6,-0.2,3.51,1
1,17,1,9425,1,39,146.0,12,38,5,9,8,127.9,1,0,0,1,0,1,34,0,0,6,8,1,7.8502437,0,0,6,9,5,13.81573282,0,12.8,2.9,-0.92,1
1,34,1,8915,1,1,131.4,1,5,33,0,9,95.6,1,0,0,1,0,0,35,0,0,7,8,8,13.22345162,0,0,8,7,4,10.04942584,0,11.6,3.7,0.85,1
1,43,3,9427,1,1,128.7,1,36,17,8,11,107.5,0,0,0,1,0,0,19,0,0,8,10,8,11.82719068,0,0,12,8,0,9.89764043,0,11.7,-0.8,-4.06,1
1,5,1,9991,1,37,139.7,1,1,39,2,11,115.6,1,0,0,0,0,1,49,0,7,6,7,3,8.86817613,0,0,0,9,14,14.25895914,0,15.0,1.5,1.98,1
1,1,1,8962,0,14,153.5,1,22,17,5,3,97.8,1,0,0,1,0,0,18,0,0,6,8,9,10.27145474,0,0,6,9,2,15.11995448,0,10.9,0.9,-2.62,1
1,18,1,9461,1,1,138.2,1,36,35,3,9,105.7,1,0,0,1,1,0,28,0,0,5,8,7,10.64288394,0,0,6,9,4,10.16354987,0,8.5,0.8,-4.06,1
1,37,1,8937,1,1,190.0,1,37,17,1,2,105.3,1,0,0,1,1,0,23,0,0,6,9,1,11.78521969,0,0,15,7,3,13.78782686,0,7.6,0.3,0.93,1
1,6,1,9991,1,7,133.9,1,39,33,0,3,104.3,0,0,0,1,0,0,21,0,0,6,7,15,9.61571707,0,0,6,10,1,14.13136976,0,11.8,-0.8,0.57,0
1,40,1,9546,1,7,126.3,1,40,33,8,11,158.7,1,0,0,0,0,0,24,0,0,6,7,5,14.8368436,0,0,5,6,3,9.68775385,0,10.2,2.6,0.06,1
1,33,1,9431,1,3,140.3,1,38,18,9,9,132.1,1,0,0,1,0,0,19,0,0,6,7,5,5e-07,0,0,8,10,6,7.82905973,0,12.6,-0.8,0.09,1
1,12,1,9011,1,1,141.7,1,40,1,1,176,112.6,0,0,0,1,0,0,29,0,0,6,6,7,15.36345433,0,0,6,15,1,11.4103763,0,12.2,3.7,-2.42,1
1,38,1,8902,1,37,142.5,1,20,36,9,116,182.9,1,0,0,1,0,0,22,0,6,8,8,4,11.27409135,0,0,7,7,4,3.86e-06,0,13.8,-0.8,-0.63,1
1,16,1,8990,1,1,119.9,1,22,17,4,9,118.9,0,0,0,1,0,0,21,0,0,7,6,1,8.73921336,0,0,5,12,0,10.0935507,0,8.5,0.1,3.51,1
1,1,2,8923,1,1,123.5,1,24,1,5,9,122.8,1,0,0,1,0,0,32,0,0,6,6,8,12.27139513,0,0,5,15,2,10.82108036,0,10.5,1.7,-1.06,1
1,43,1,9991,1,2,126.7,1,20,36,0,10,123.6,0,0,0,1,0,0,40,0,0,8,0,7,11.43141293,0,0,6,6,4,10.44179966,0,7.6,-0.8,-4.06,1
2,2,1,9560,1,1,135.6,1,38,36,8,7,121.3,1,0,0,1,0,0,20,0,0,8,0,0,9.14055291,0,0,6,15,4,15.49626938,0,16.2,0.8,0.12,1
1,1,1,9451,1,38,135.3,1,17,36,5,8,137.4,1,0,0,1,0,0,19,0,17,6,0,0,9.27859673,0,0,6,7,5,12.97544273,0,12.1,0.6,1.08,0
1,19,1,9991,1,11,123.7,1,20,36,10,5,113.9,1,0,0,1,0,0,23,0,0,7,5,0,9.93415994,0,0,0,11,0,9.39138444,0,12.4,0.7,2.05,1
2,33,1,8862,1,1,121.3,1,33,17,3,10,131.5,1,0,0,1,1,0,22,0,0,6,9,0,9.78357019,0,0,8,0,4,15.98403229,0,12.4,0.3,2.27,1
2,1,3,8908,1,30,136.2,1,20,36,5,9,106.9,1,0,0,1,0,0,57,0,0,6,8,0,11.00859724,0,0,6,18,3,13.83411239,0,7.6,1.7,1.15,1
2,33,1,9991,1,1,184.0,1,37,37,1,9,103.4,1,0,0,1,0,1,20,0,0,6,7,5,12.50484411,0,2,5,10,3,10.01127873,0,12.0,-0.3,-2.77,1
1,31,1,7339,1,1,124.0,1,34,1,3,11,112.5,0,0,0,1,1,0,25,0,0,6,7,0,2.296e-05,0,0,8,11,1,12.81285729,2,12.2,0.7,0.65,1
1,40,2,9500,1,10,138.6,1,39,2,9,10,113.8,1,0,0,0,0,1,19,0,8,6,7,1,9.67452435,0,1,6,17,4,12.31411587,0,7.6,0.8,1.98,0
1,12,1,9365,1,25,135.6,1,38,37,8,9,119.2,1,0,0,1,1,0,36,0,0,6,8,0,11.51754903,0,0,5,8,4,11.92681562,0,13.1,0.7,-4.06,1
1,12,1,9353,1,1,134.2,1,36,38,8,3,114.2,1,0,0,1,0,0,19,0,0,0,6,0,10.89956963,0,0,5,9,4,12.56476615,2,7.6,0.7,2.37,1
